feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Haemophilus	epithelium_remaining	epithelium_remaining	-0.465028504954414	0.372144251368958	40	10	0.21909057459811	0.843426609243885
Anaerococcus	epithelium_remaining	epithelium_remaining	-0.37976179223394	0.377779405211482	40	10	0.321136240536988	0.843426609243885
Thermus	epithelium_remaining	epithelium_remaining	-0.54282111775953	0.436123801511133	40	12	0.220882640068302	0.843426609243885
Frondihabitans	epithelium_remaining	epithelium_remaining	0.39599010794588	0.312884457105514	40	6	0.213357387687139	0.843426609243885
Curtobacterium	epithelium_remaining	epithelium_remaining	0.2832180919619	0.360668183890202	40	9	0.437170268139865	0.843426609243885
Citrobacter	epithelium_remaining	epithelium_remaining	-0.186994070731723	0.262844133509182	40	6	0.481165148715642	0.843426609243885
Bifidobacterium	epithelium_remaining	epithelium_remaining	-0.115626512566678	0.136563906295129	40	36	0.402471945927321	0.843426609243885
Lachnoclostridium	epithelium_remaining	epithelium_remaining	0.102829320399178	0.11528810471931	40	29	0.378041955791371	0.843426609243885
Staphylococcus	epithelium_remaining	epithelium_remaining	-0.396020818061902	0.375913216079873	40	39	0.29876931682815	0.843426609243885
Segatella	epithelium_remaining	epithelium_remaining	-0.0793153994093741	0.104364582433152	40	38	0.451953786393496	0.843426609243885
Rathayibacter	epithelium_remaining	epithelium_remaining	0.359712449470666	0.31464700184455	40	5	0.260096446806699	0.843426609243885
Sphingobacterium	epithelium_remaining	epithelium_remaining	0.29387952811519	0.284480306946901	40	5	0.308115283233779	0.843426609243885
Malacoplasma	epithelium_remaining	epithelium_remaining	0.159903369336724	0.219415219027665	40	38	0.470609814791647	0.843426609243885
Serratia	epithelium_remaining	epithelium_remaining	0.548313096396222	0.450772091890168	40	39	0.231339523429725	0.843426609243885
Pedobacter	epithelium_remaining	epithelium_remaining	-0.383944137456763	0.392759515158081	40	33	0.334476995501982	0.843426609243885
Allomeiothermus	epithelium_remaining	epithelium_remaining	-0.677511290700051	0.478260826735978	40	22	0.164741814742897	0.843426609243885
Mycobacterium	epithelium_remaining	epithelium_remaining	-0.280303834338954	0.354793943653493	40	6	0.434403086884807	0.843426609243885
Bacteroides	epithelium_remaining	epithelium_remaining	-0.0990475444650896	0.0951488867180578	40	40	0.304465563592134	0.843426609243885
Sphingomonas	epithelium_remaining	epithelium_remaining	-0.370400848610506	0.405413388075943	40	30	0.366668188775489	0.843426609243885
Plesiomonas	epithelium_remaining	epithelium_remaining	0.1676959927621	0.232857151914893	40	9	0.475829023300322	0.843426609243885
Blastococcus	epithelium_remaining	epithelium_remaining	-0.246085401079837	0.355764386826642	40	7	0.493324997859631	0.843426609243885
Caldicellulosiruptor	epithelium_remaining	epithelium_remaining	-0.379902504270601	0.424724770802119	40	8	0.376702484072179	0.843426609243885
Undibacterium	epithelium_remaining	epithelium_remaining	0.380988005824185	0.413547762747318	40	8	0.362723098360003	0.843426609243885
Kocuria	epithelium_remaining	epithelium_remaining	-0.414774187959396	0.423229713885373	40	39	0.333274061402035	0.843426609243885
Blautia	epithelium_remaining	epithelium_remaining	0.176035714930633	0.188984168072269	40	23	0.357483872148867	0.843426609243885
Bradyrhizobium	epithelium_remaining	epithelium_remaining	-0.508858103318887	0.37280342275674	40	35	0.180296395468523	0.843426609243885
Rothia	epithelium_remaining	epithelium_remaining	-0.393269691609415	0.394994507336459	40	11	0.325726353835599	0.843426609243885
Turicibacter	epithelium_remaining	epithelium_remaining	0.168432162242211	0.140036671502844	40	39	0.236505455533239	0.843426609243885
Aggregatibacter	epithelium_remaining	epithelium_remaining	0.263953225653834	0.219664690724869	40	5	0.236946814594391	0.843426609243885
Dubosiella	epithelium_remaining	epithelium_remaining	0.208836550287385	0.166775409126743	40	37	0.218148622523905	0.843426609243885
Neisseria	epithelium_remaining	epithelium_remaining	-0.403306623197168	0.370488391023359	40	10	0.283194691440628	0.843426609243885
Ramlibacter	epithelium_remaining	epithelium_remaining	-0.113576952065422	0.13270335125247	40	14	0.39743389214949	0.843426609243885
Faecalibacterium	epithelium_remaining	epithelium_remaining	0.129613391169886	0.168986613084126	40	36	0.447818583050612	0.843426609243885
Veillonella	epithelium_remaining	epithelium_remaining	-0.24472910314703	0.36787284889851	40	17	0.509905521941889	0.845236155665629
Hafnia.Obesumbacterium	epithelium_remaining	epithelium_remaining	0.259516703684936	0.421985374262468	40	8	0.542226967785498	0.845236155665629
Lawsonella	epithelium_remaining	epithelium_remaining	0.217381398280616	0.32829312717401	40	8	0.511867000430758	0.845236155665629
Alistipes	epithelium_remaining	epithelium_remaining	0.0668093594943946	0.105940507317279	40	40	0.532056521482372	0.845236155665629
Limnohabitans	epithelium_remaining	epithelium_remaining	-0.259237949358151	0.417779716206974	40	11	0.538623771149537	0.845236155665629
Chryseobacterium	epithelium_remaining	epithelium_remaining	0.277625321416992	0.437319917366642	40	16	0.529341081313532	0.845236155665629
Anoxybacillus	epithelium_remaining	epithelium_remaining	0.265732585480044	0.444648826462021	40	9	0.553636175540497	0.850513545033227
Psychrobacter	epithelium_remaining	epithelium_remaining	-0.203129593524312	0.369157606475601	40	5	0.585366988899533	0.861790289213202
Exiguobacterium	epithelium_remaining	epithelium_remaining	-0.243182534448323	0.440989410336077	40	12	0.58455525255881	0.861790289213202
Mesomycoplasma	epithelium_remaining	epithelium_remaining	0.0814023881053164	0.146353295845116	40	40	0.581331627440188	0.861790289213202
Tetragenococcus	epithelium_remaining	epithelium_remaining	0.183053318413931	0.372991764870127	40	37	0.626411125318136	0.909583277859211
Massilia	epithelium_remaining	epithelium_remaining	0.17855766037698	0.412675632481287	40	39	0.66769105421018	0.91468643691852
Actinomycetospora	epithelium_remaining	epithelium_remaining	0.111641374081101	0.28380959882712	40	5	0.696246752709577	0.91468643691852
Geobacillus	epithelium_remaining	epithelium_remaining	-0.217761517013912	0.47524410595928	40	26	0.649411413242266	0.91468643691852
Clostridium	epithelium_remaining	epithelium_remaining	0.0876385272510789	0.190383488231551	40	37	0.647905430661143	0.91468643691852
Cloacibacterium	epithelium_remaining	epithelium_remaining	0.122057901646223	0.302521400884501	40	5	0.688864910964741	0.91468643691852
Comamonadaceae	epithelium_remaining	epithelium_remaining	0.144377984720551	0.343931785823222	40	7	0.677005315484053	0.91468643691852
Rhizobiaceae	epithelium_remaining	epithelium_remaining	-0.18409058905734	0.438991051273249	40	14	0.677322133129791	0.91468643691852
Muribaculaceae	epithelium_remaining	epithelium_remaining	0.037555221775112	0.0963778160820657	40	40	0.69895850368302	0.91468643691852
Marisediminicola	epithelium_remaining	epithelium_remaining	0.110837562011787	0.304489532041126	40	5	0.717867381553366	0.916794487285022
Paracoccaceae	epithelium_remaining	epithelium_remaining	0.118985878129359	0.326084320066288	40	7	0.717214321688884	0.916794487285022
Actinomyces	epithelium_remaining	epithelium_remaining	-0.111331916051098	0.324118941506309	40	9	0.733122440275723	0.925130698443174
Brevibacterium	epithelium_remaining	epithelium_remaining	-0.0993598767443253	0.371024767657667	40	9	0.790302718506538	0.943383626301114
Agathobacter	epithelium_remaining	epithelium_remaining	0.0377372769673833	0.162605162063248	40	35	0.81772183113939	0.943383626301114
Abiotrophia	epithelium_remaining	epithelium_remaining	-0.0851626881297113	0.324980093506048	40	7	0.794694341502588	0.943383626301114
Cetobacterium	epithelium_remaining	epithelium_remaining	-0.102817416037662	0.393831728230459	40	13	0.795448716758006	0.943383626301114
Peptoniphilus	epithelium_remaining	epithelium_remaining	0.0768748597700276	0.294002821649691	40	5	0.795137051258311	0.943383626301114
Methylorubrum	epithelium_remaining	epithelium_remaining	0.0608570985329245	0.218370622425413	40	32	0.781995904743643	0.943383626301114
Roseomonas	epithelium_remaining	epithelium_remaining	0.0746894328216735	0.340773084288228	40	7	0.82768563439626	0.943383626301114
Lautropia	epithelium_remaining	epithelium_remaining	-0.0860514434741862	0.381505377229796	40	12	0.822754234218501	0.943383626301114
Paracoccus	epithelium_remaining	epithelium_remaining	-0.0869241414821737	0.368928296840388	40	5	0.814998551572716	0.943383626301114
Rhodococcus	epithelium_remaining	epithelium_remaining	0.0577536544280572	0.285737444279355	40	38	0.840900034150058	0.948248974679853
Parageobacillus	epithelium_remaining	epithelium_remaining	0.070916505329761	0.38232930906655	40	37	0.853834867635838	0.951863453657888
Comamonas	epithelium_remaining	epithelium_remaining	-0.06787379543832	0.388010091195109	40	16	0.862065014633559	0.951863453657888
Patulibacter	epithelium_remaining	epithelium_remaining	-0.0540731442333945	0.35848257945896	40	10	0.880900626357605	0.962633674163981
Methylobacterium	epithelium_remaining	epithelium_remaining	-0.0557744222350904	0.454467419662049	40	30	0.902971809214636	0.963098220689849
Dermacoccus	epithelium_remaining	epithelium_remaining	-0.029247216286854	0.39677831339367	40	12	0.941626419335895	0.963098220689849
Klebsiella	epithelium_remaining	epithelium_remaining	-0.0420900225196842	0.434144862513952	40	34	0.92327622806164	0.963098220689849
Pseudomonas	epithelium_remaining	epithelium_remaining	0.0437149655623474	0.425838487317951	40	37	0.918775660375972	0.963098220689849
Knoellia	epithelium_remaining	epithelium_remaining	0.0308945260879828	0.304822045345624	40	5	0.919803420018427	0.963098220689849
Dolosigranulum	epithelium_remaining	epithelium_remaining	-0.0267683420071686	0.343816254990227	40	9	0.938350698071493	0.963098220689849
Rhodoferax	epithelium_remaining	epithelium_remaining	-0.0306900630782566	0.441346470499014	40	38	0.944926556148531	0.963098220689849
Acinetobacter	epithelium_remaining	epithelium_remaining	0.0188203969330067	0.399411532410552	40	39	0.962664114577731	0.963858269936668
Escherichia.Shigella	epithelium_remaining	epithelium_remaining	-0.00961571394198733	0.210814879303499	40	8	0.963858269936668	0.963858269936668
